Country Name,Country Code,year,GDP_USD,GDP_per_capita_USD
Sub-Saharan Africa (IDA & IBRD countries),TSS,1990,373990000000.0,734.1036423
Trinidad and Tobago,TTO,1990,5068000000.0,4150.284861
Tunisia,TUN,1990,12290568182.0,1491.119777
Turkiye,TUR,1990,150676000000.0,2794.350494
Tuvalu,TUV,1990,8824447.74,990.3981751
Tanzania,TZA,1990,4258743263.0,173.7906189
Uganda,UGA,1990,4304398866.0,248.0293243
Ukraine,UKR,1990,81393558423.0,1568.536621
Upper middle income,UMC,1990,2573700000000.0,1335.8193
Uruguay,URY,1990,9298839655.0,2990.367133
United States,USA,1990,5963140000000.0,23888.60001
Uzbekistan,UZB,1990,13360607918.0,651.4192061
St. Vincent and the Grenadines,VCT,1990,240366666.7,2236.197812
"Venezuela, RB",VEN,1990,48598315565.0,2475.380473
British Virgin Islands,VGB,1990,,
Virgin Islands (U.S.),VIR,1990,,
Vietnam,VNM,1990,6471740806.0,95.18825998
Vanuatu,VUT,1990,168879207.2,1152.169246
World,WLD,1990,22780000000000.0,4314.338715
Samoa,WSM,1990,125766269.8,772.5343204
Kosovo,XKX,1990,,
"Yemen, Rep.",YEM,1990,5647119229.0,482.2481211
South Africa,ZAF,1990,126048000000.0,3425.174231
Zambia,ZMB,1990,3285217391.0,408.7693313
Zimbabwe,ZWE,1990,8783816700.0,841.9739583
Aruba,ABW,1991,872067039.1,13494.68516
Africa Eastern and Southern,AFE,1991,273403000000.0,872.3913056
Afghanistan,AFG,1991,,
Africa Western and Central,AFW,1991,117457000000.0,558.4357664
Angola,AGO,1991,10603784541.0,865.6927296
Albania,ALB,1991,1099559028.0,336.5869945
Andorra,AND,1991,1106928583.0,19534.26363
Arab World,ARB,1991,471526000000.0,2061.480923
United Arab Emirates,ARE,1991,51552165622.0,26612.25311
Argentina,ARG,1991,189720000000.0,5735.359981
Armenia,ARM,1991,2069870130.0,590.5058756
American Samoa,ASM,1991,,
Antigua and Barbuda,ATG,1991,481707407.4,7602.345334
Australia,AUS,1991,325903000000.0,18855.762
Austria,AUT,1991,173794000000.0,22410.91177
Azerbaijan,AZE,1991,8792365811.0,1209.187602
Burundi,BDI,1991,1167398478.0,209.778011
Belgium,BEL,1991,210511000000.0,21041.66065
Benin,BEN,1991,1986437860.0,385.7538407
Burkina Faso,BFA,1991,3135045684.0,346.4105959
Bangladesh,BGD,1991,30957483950.0,293.1604211
Bulgaria,BGR,1991,10943548387.0,1267.734375
Bahrain,BHR,1991,4616223404.0,9055.644407
"Bahamas, The",BHS,1991,3111160000.0,11919.83357
Bosnia and Herzegovina,BIH,1991,,
Belarus,BLR,1991,18000000000.0,1765.735895
Belize,BLZ,1991,444720750.0,2326.724165
Bermuda,BMU,1991,1634900000.0,27700.31006
Bolivia,BOL,1991,5343274395.0,762.077719
Brazil,BRA,1991,342609000000.0,2259.239894
Barbados,BRB,1991,2020583702.0,7714.742746
Brunei Darussalam,BRN,1991,3701667053.0,13905.16834
Bhutan,BTN,1991,240319995.6,449.5012422
Botswana,BWA,1991,3942792837.0,2972.728953
Central African Republic,CAF,1991,1377375031.0,478.5032764
Canada,CAN,1991,610328000000.0,21768.34329
Central Europe and the Baltics,CEB,1991,242729000000.0,2197.245977
Switzerland,CHE,1991,269128000000.0,39577.74875
Channel Islands,CHI,1991,,
Chile,CHL,1991,37834793730.0,2803.562714
China,CHN,1991,383373000000.0,333.1421454
Cote d'Ivoire,CIV,1991,10492628915.0,848.7531159
Cameroon,CMR,1991,11840192674.0,975.4719489
"Congo, Dem. Rep.",COD,1991,9633911368.0,268.2924969
"Congo, Rep.",COG,1991,2724853508.0,1124.897828
Colombia,COL,1991,49175565911.0,1456.694357
Comoros,COM,1991,424108796.6,1000.556291
Cabo Verde,CPV,1991,319827058.6,923.7442808
Costa Rica,CRI,1991,7196276092.0,2247.373379
Caribbean small states,CSS,1991,17878504939.0,2951.059638
Cuba,CUB,1991,24316556026.0,2278.210387
Curacao,CUW,1991,,
Cayman Islands,CYM,1991,,
Cyprus,CYP,1991,5770197348.0,9696.099609
Czech Republic,CZE,1991,29859921159.0,2896.609131
Germany,DEU,1991,1868950000000.0,23357.75773
Djibouti,DJI,1991,462421998.5,762.0125774
Dominica,DMA,1991,219762963.0,3122.653182
Denmark,DNK,1991,139225000000.0,27011.37746
Dominican Republic,DOM,1991,9824498183.0,1351.2985
Algeria,DZA,1991,45715614560.0,1731.62137
East Asia & Pacific (excluding high income),EAP,1991,723842000000.0,444.170965
Early-demographic dividend,EAR,1991,1963090000000.0,946.7122915
East Asia & Pacific,EAS,1991,5348100000000.0,2893.580436
Europe & Central Asia (excluding high income),ECA,1991,870042000000.0,2393.927015
Europe & Central Asia,ECS,1991,9141570000000.0,10813.31628
Ecuador,ECU,1991,16988535268.0,1622.208088
"Egypt, Arab Rep.",EGY,1991,37387836491.0,651.0775476
Euro area,EMU,1991,6114120000000.0,19552.16745
Eritrea,ERI,1991,,
Spain,ESP,1991,577166000000.0,14811.90282
Estonia,EST,1991,,
Ethiopia,ETH,1991,13463868357.0,271.3943735
European Union,EUU,1991,6736020000000.0,15972.32279
Fragile and conflict affected situations,FCS,1991,313953000000.0,634.929381
Finland,FIN,1991,127774000000.0,25484.73929
Fiji,FJI,1991,1383843860.0,1881.761794
France,FRA,1991,1269280000000.0,21675.06499
Faroe Islands,FRO,1991,,
"Micronesia, Fed. Sts.",FSM,1991,166200000.0,1682.543861
Gabon,GAB,1991,5402919957.0,5536.998373
United Kingdom,GBR,1991,1142800000000.0,19900.72665
Georgia,GEO,1991,6357615894.0,1314.67067
Ghana,GHA,1991,6596546196.0,433.7732648
Gibraltar,GIB,1991,,
Guinea,GIN,1991,3015058139.0,461.3753125
"Gambia, The",GMB,1991,690314321.4,695.4109885
Guinea-Bissau,GNB,1991,257150374.1,257.7891756
Equatorial Guinea,GNQ,1991,110906032.1,256.2263358
Greece,GRC,1991,105143000000.0,10188.36978
Grenada,GRD,1991,300757888.9,3117.889831
Greenland,GRL,1991,1016493395.0,18315.1963
Guatemala,GTM,1991,9406097735.0,1011.754966
Guam,GUM,1991,,
Guyana,GUY,1991,348533094.8,468.1583109
High income,HIC,1991,20070600000000.0,19379.28878
"Hong Kong SAR, China",HKG,1991,88959620136.0,15465.85886
Honduras,HND,1991,4648668479.0,911.7549816
Heavily indebted poor countries (HIPC),HPC,1991,174925000000.0,479.5330816
Croatia,HRV,1991,,
Haiti,HTI,1991,3473540602.0,483.8736354
Hungary,HUN,1991,34753569693.0,3350.258323
IBRD only,IBD,1991,3460750000000.0,980.5850466
IDA & IBRD total,IBT,1991,3846910000000.0,877.1762238
IDA total,IDA,1991,386504000000.0,451.3695783
IDA blend,IDB,1991,146920000000.0,513.4514162
Indonesia,IDN,1991,116622000000.0,631.7828578
IDA only,IDX,1991,240468000000.0,421.7636129
Isle of Man,IMN,1991,,
India,IND,1991,270105000000.0,303.0556077
Not classified,INX,1991,,
Ireland,IRL,1991,49787501584.0,14087.20744
"Iran, Islamic Rep.",IRN,1991,,
Iraq,IRQ,1991,407796349.7,22.79534531
Iceland,ISL,1991,6909730288.0,26802.98952
Israel,ISR,1991,,
Italy,ITA,1991,1246220000000.0,21956.52977
Jamaica,JAM,1991,4106199176.0,1683.331431
Jordan,JOR,1991,4344250257.0,1155.234236
Japan,JPN,1991,3584420000000.0,28915.0082
Kazakhstan,KAZ,1991,24923076923.0,1514.923094
Kenya,KEN,1991,8151479004.0,332.4188107
Kyrgyz Republic,KGZ,1991,2569444444.0,575.6439745
Cambodia,KHM,1991,,
Kiribati,KIR,1991,47515189.28,644.7808349
St. Kitts and Nevis,KNA,1991,220540740.7,5461.497752
"Korea, Rep.",KOR,1991,330649000000.0,7636.982429
Kuwait,KWT,1991,11008793176.0,5419.588163
Latin America & Caribbean (excluding high income),LAC,1991,1030650000000.0,2545.622181
Lao PDR,LAO,1991,1028087972.0,234.7643383
Lebanon,LBN,1991,4690415093.0,1605.371904
Liberia,LBR,1991,,
Libya,LBY,1991,31995012469.0,7040.776294
St. Lucia,LCA,1991,613703703.7,4383.566572
Latin America & Caribbean,LCN,1991,1189290000000.0,2643.055922
Least developed countries: UN classification,LDC,1991,195447000000.0,375.7797697
Low income,LIC,1991,154533000000.0,501.8894634
Liechtenstein,LIE,1991,1484152022.0,50886.37531
Sri Lanka,LKA,1991,9000362582.0,513.2584475
Lower middle income,LMC,1991,989260000000.0,482.3392047
Low & middle income,LMY,1991,3629530000000.0,841.6560871
Lesotho,LSO,1991,704329192.8,404.1982497
Late-demographic dividend,LTE,1991,1974970000000.0,1054.706487
Lithuania,LTU,1991,,
Luxembourg,LUX,1991,13834219728.0,35747.3378
Latvia,LVA,1991,,
"Macao SAR, China",MAC,1991,3765226191.0,10647.57154
St. Martin (French part),MAF,1991,,
Morocco,MAR,1991,32285388165.0,1266.848877
Monaco,MCO,1991,2480598884.0,83721.99142
Moldova,MDA,1991,,
Madagascar,MDG,1991,3254713056.0,272.5249191
Maldives,MDV,1991,244396761.9,1063.783279
Middle East & North Africa,MEA,1991,560573000000.0,2147.408586
Mexico,MEX,1991,313143000000.0,3661.947965
Marshall Islands,MHL,1991,82507000.0,1704.584427
Middle income,MIC,1991,3480980000000.0,869.2735392
North Macedonia,MKD,1991,4938775510.0,2477.683038
Mali,MLI,1991,2724131460.0,315.4562709
Malta,MLT,1991,2750041434.0,7558.277383
Myanmar,MMR,1991,2137184858.0,51.01874105
Middle East & North Africa (excluding high income),MNA,1991,262771000000.0,1132.138471
Montenegro,MNE,1991,,
Mongolia,MNG,1991,2379018326.0,1072.635835
Northern Mariana Islands,MNP,1991,,
Mozambique,MOZ,1991,3633406065.0,272.6139075
Mauritania,MRT,1991,2133688270.0,1021.923446
Mauritius,MUS,1991,2856890681.0,2669.3277
Malawi,MWI,1991,2203545857.0,229.5273955
Malaysia,MYS,1991,49143148094.0,2653.526169
North America,NAC,1991,6770090000000.0,24086.21645
Namibia,NAM,1991,2996885561.0,2029.861549
New Caledonia,NCL,1991,2653781629.0,15133.16243
Niger,NER,1991,3285796980.0,396.4169918
Nigeria,NGA,1991,49118433048.0,502.9141389
Nicaragua,NIC,1991,1488804124.0,348.8646053
Netherlands,NLD,1991,327500000000.0,21732.23076
Norway,NOR,1991,121872000000.0,28596.933
Nepal,NPL,1991,3921476085.0,202.0805891
Nauru,NRU,1991,,
New Zealand,NZL,1991,42745329732.0,12230.07345
OECD members,OED,1991,19895900000000.0,17798.86676
Oman,OMN,1991,11341482445.0,5988.866834
Other small states,OSS,1991,56052410140.0,3146.570915
Pakistan,PAK,1991,45625234698.0,411.859439
Panama,PAN,1991,7074675500.0,2803.944925
Peru,PER,1991,34341465998.0,1524.770536
Philippines,PHL,1991,51784207132.0,816.0804127
Palau,PLW,1991,,
Papua New Guinea,PNG,1991,3787394958.0,801.4729647
Poland,POL,1991,85500935935.0,2235.541089
Pre-demographic dividend,PRE,1991,207465000000.0,485.4141483
Puerto Rico,PRI,1991,32287031000.0,9064.018517
"Korea, Dem. People's Rep.",PRK,1991,,
Portugal,PRT,1991,89233599278.0,8958.985333
Paraguay,PRY,1991,6984367763.0,1611.399861
West Bank and Gaza,PSE,1991,,
Pacific island small states,PSS,1991,2500690380.0,1452.845734
Post-demographic dividend,PST,1991,19388900000000.0,19968.00445
French Polynesia,PYF,1991,3267367651.0,16038.83667
Qatar,QAT,1991,6883516484.0,14124.26385
Romania,ROU,1991,28998684211.0,1260.749045
Russian Federation,RUS,1991,517963000000.0,3490.452393
Rwanda,RWA,1991,1911600970.0,269.8504233
South Asia,SAS,1991,362263000000.0,312.6576415
Saudi Arabia,SAU,1991,132223000000.0,7883.245268
Sudan,SDN,1991,43891285714.0,1668.133057
Senegal,SEN,1991,7255210701.0,935.4919598
Singapore,SGP,1991,45466164978.0,14502.37999
Solomon Islands,SLB,1991,227536282.6,709.3196997
Sierra Leone,SLE,1991,779981458.9,179.3612103
El Salvador,SLV,1991,5252342400.0,983.1815042
San Marino,SMR,1991,,
Somalia,SOM,1991,,
Serbia,SRB,1991,,
Sub-Saharan Africa (excluding high income),SSA,1991,389068000000.0,742.9835058
South Sudan,SSD,1991,,
Sub-Saharan Africa,SSF,1991,389443000000.0,743.5994265
Small states,SST,1991,76319639864.0,2982.007294
Sao Tome and Principe,STP,1991,,
Suriname,SUR,1991,448100000.0,1084.96425
Slovak Republic,SVK,1991,14272201755.0,2691.195652
Slovenia,SVN,1991,,
Sweden,SWE,1991,274229000000.0,31822.80385
Eswatini,SWZ,1991,1156141998.0,1367.783196
Sint Maarten (Dutch part),SXM,1991,,
Seychelles,SYC,1991,374359556.1,5314.663128
Syrian Arab Republic,SYR,1991,27756258352.0,2165.851893
Turks and Caicos Islands,TCA,1991,,
Chad,TCD,1991,1877138042.0,304.8744725
East Asia & Pacific (IDA & IBRD countries),TEA,1991,722757000000.0,449.1964247
Europe & Central Asia (IDA & IBRD countries),TEC,1991,1006720000000.0,2344.622389
Togo,TGO,1991,1602299863.0,414.7814374
Thailand,THA,1991,98234695722.0,1716.41542
Tajikistan,TJK,1991,1352000000.0,250.3408858
Turkmenistan,TKM,1991,3208098919.0,846.6454868
Latin America & the Caribbean (IDA & IBRD countries),TLA,1991,1121930000000.0,2580.484911
Timor-Leste,TLS,1991,,
Middle East & North Africa (IDA & IBRD countries),TMN,1991,260425000000.0,1132.124342
Tonga,TON,1991,132201141.4,1388.040501
South Asia (IDA & IBRD),TSA,1991,362263000000.0,312.6576415
Sub-Saharan Africa (IDA & IBRD countries),TSS,1991,389443000000.0,743.5994265
Trinidad and Tobago,TTO,1991,5307905882.0,4318.502428
Tunisia,TUN,1991,13074782609.0,1551.377998
Turkiye,TUR,1991,150028000000.0,2735.707615
Tuvalu,TUV,1991,9365165.914,1038.957834
Tanzania,TZA,1991,4956588279.0,195.6614532
Uganda,UGA,1991,3321729057.0,185.0181172
Ukraine,UKR,1991,77350733982.0,1487.499756
Upper middle income,UMC,1991,2494730000000.0,1277.056661
Uruguay,URY,1991,11205971155.0,3578.288157
United States,USA,1991,6158130000000.0,24342.2589
Uzbekistan,UZB,1991,13677622222.0,652.8074753
St. Vincent and the Grenadines,VCT,1991,254829629.6,2364.525383
"Venezuela, RB",VEN,1991,53476971831.0,2661.033851
British Virgin Islands,VGB,1991,,
Virgin Islands (U.S.),VIR,1991,,
Vietnam,VNM,1991,9613369520.0,138.4474504
Vanuatu,VUT,1991,201334169.1,1335.833604
World,WLD,1991,23759600000000.0,4426.034577
Samoa,WSM,1991,125597205.4,765.8366184
Kosovo,XKX,1991,,
"Yemen, Rep.",YEM,1991,5930370370.0,482.0605713
South Africa,ZAF,1991,135204000000.0,3584.522515
Zambia,ZMB,1991,3378882353.0,409.7272755
Zimbabwe,ZWE,1991,8641481700.0,809.0511401
Aruba,ABW,1992,958659217.9,14048.34727
Africa Eastern and Southern,AFE,1992,238255000000.0,739.3036501
Afghanistan,AFG,1992,,
Africa Western and Central,AFW,1992,118282000000.0,547.6629473
Angola,AGO,1992,8307810974.0,656.3620152
Albania,ALB,1992,652174990.8,200.8522198
Andorra,AND,1992,1210013652.0,20549.80558
Arab World,ARB,1992,473815000000.0,2033.922796
United Arab Emirates,ARE,1992,54239171888.0,26420.85988
Argentina,ARG,1992,228789000000.0,6823.538837
Armenia,ARM,1992,1272835453.0,369.7072323
American Samoa,ASM,1992,,
Antigua and Barbuda,ATG,1992,499281481.5,7745.7218
Australia,AUS,1992,325480000000.0,18604.18827
Austria,AUT,1992,195078000000.0,24880.16412
Azerbaijan,AZE,1992,446305555.6,60.45821358
Burundi,BDI,1992,1083037671.0,190.4888799
Belgium,BEL,1992,234782000000.0,23372.61917
Benin,BEN,1992,1695315306.0,317.962736
Burkina Faso,BFA,1992,3356692518.0,361.0468756
Bangladesh,BGD,1992,31708874594.0,293.6449876
Bulgaria,BGR,1992,10350515464.0,1211.980878
Bahrain,BHR,1992,4751063830.0,9082.827988
"Bahamas, The",BHS,1992,3109000000.0,11686.73974
Bosnia and Herzegovina,BIH,1992,,
Belarus,BLR,1992,17037037037.0,1667.605057
Belize,BLZ,1992,518559700.0,2668.531422
Bermuda,BMU,1992,1679900000.0,28669.68171
Bolivia,BOL,1992,5643893347.0,788.15232
Brazil,BRA,1992,328188000000.0,2127.50719
Barbados,BRB,1992,1957000000.0,7444.178173
Brunei Darussalam,BRN,1992,4183548189.0,15274.66771
Bhutan,BTN,1992,240215763.9,449.4004282
Botswana,BWA,1992,4146513722.0,3040.989396
Central African Republic,CAF,1992,1411917558.0,477.1223243
Canada,CAN,1992,592388000000.0,20879.84833
Central Europe and the Baltics,CEB,1992,259967000000.0,2360.946348
Switzerland,CHE,1992,280157000000.0,40747.92546
Channel Islands,CHI,1992,,
Chile,CHL,1992,45964327559.0,3350.214089
China,CHN,1992,426916000000.0,366.4606923
Cote d'Ivoire,CIV,1992,11152971316.0,870.4807017
Cameroon,CMR,1992,12071775381.0,965.7807389
"Congo, Dem. Rep.",COD,1992,8227200892.0,220.3680073
"Congo, Rep.",COG,1992,2933222706.0,1178.027107
Colombia,COL,1992,58418985443.0,1697.112936
Comoros,COM,1992,457388578.9,1047.965144
Cabo Verde,CPV,1992,357160985.3,1003.929541
Costa Rica,CRI,1992,8564044017.0,2605.805225
Caribbean small states,CSS,1992,17575413724.0,2875.189721
Cuba,CUB,1992,22085858243.0,2057.103595
Curacao,CUW,1992,,
Cayman Islands,CYM,1992,,
Cyprus,CYP,1992,6912150456.0,11310.07227
Czech Republic,CZE,1992,34805013230.0,3372.86543
Germany,DEU,1992,2131570000000.0,26438.23039
Djibouti,DJI,1992,478058304.9,777.2673846
Dominica,DMA,1992,234059259.3,3317.824671
Denmark,DNK,1992,152916000000.0,29569.66036
Dominican Republic,DOM,1992,11605382504.0,1566.529623
Algeria,DZA,1992,48003078389.0,1776.028278
East Asia & Pacific (excluding high income),EAP,1992,811268000000.0,490.9206421
Early-demographic dividend,EAR,1992,2158940000000.0,1019.43302
East Asia & Pacific,EAS,1992,5843650000000.0,3120.478367
Europe & Central Asia (excluding high income),ECA,1992,798687000000.0,2186.195713
Europe & Central Asia,ECS,1992,9801290000000.0,11546.16553
Ecuador,ECU,1992,18094238119.0,1688.504752
"Egypt, Arab Rep.",EGY,1992,41855986519.0,713.4525483
Euro area,EMU,1992,6745620000000.0,21471.77499
Eritrea,ERI,1992,477101651.6,211.3320034
Spain,ESP,1992,630916000000.0,16112.18892
Estonia,EST,1992,,
Ethiopia,ETH,1992,10492993078.0,204.0501815
European Union,EUU,1992,7406290000000.0,17510.45527
Fragile and conflict affected situations,FCS,1992,274223000000.0,540.092869
Finland,FIN,1992,112533000000.0,22319.05946
Fiji,FJI,1992,1532401863.0,2058.379603
France,FRA,1992,1401470000000.0,23813.71225
Faroe Islands,FRO,1992,,
"Micronesia, Fed. Sts.",FSM,1992,178100000.0,1756.652792
Gabon,GAB,1992,5592390849.0,5578.038555
United Kingdom,GBR,1992,1179660000000.0,20487.17079
Georgia,GEO,1992,3690328964.0,757.2235485
Ghana,GHA,1992,6413901602.0,409.7463898
Gibraltar,GIB,1992,,
Guinea,GIN,1992,3284620543.0,489.0716041
"Gambia, The",GMB,1992,714255460.5,695.1553715
Guinea-Bissau,GNB,1992,226313443.7,221.7991653
Equatorial Guinea,GNQ,1992,134707184.4,301.177109
Greece,GRC,1992,116225000000.0,11176.45842
Grenada,GRD,1992,310160444.4,3192.231908
Greenland,GRL,1992,1037921837.0,18768.93014
Guatemala,GTM,1992,10440842165.0,1093.962908
Guam,GUM,1992,,
Guyana,GUY,1992,373573141.5,499.0317093
High income,HIC,1992,21588600000000.0,20721.01053
"Hong Kong SAR, China",HKG,1992,104272000000.0,17976.42938
Honduras,HND,1992,4943700431.0,942.6129447
Heavily indebted poor countries (HIPC),HPC,1992,131774000000.0,350.4120153
Croatia,HRV,1992,,
Haiti,HTI,1992,2257121668.0,308.3713974
Hungary,HUN,1992,38730585922.0,3735.10582
IBRD only,IBD,1992,3640900000000.0,1015.973616
IDA & IBRD total,IBT,1992,3991830000000.0,894.3407345
IDA total,IDA,1992,350831000000.0,398.7738209
IDA blend,IDB,1992,147612000000.0,502.2964292
Indonesia,IDN,1992,128027000000.0,681.9383856
IDA only,IDX,1992,203183000000.0,346.7884202
Isle of Man,IMN,1992,,
India,IND,1992,288208000000.0,316.9539272
Not classified,INX,1992,,
Ireland,IRL,1992,55918538121.0,15714.38475
"Iran, Islamic Rep.",IRN,1992,,
Iraq,IRQ,1992,553671957.7,30.08638701
Iceland,ISL,1992,7080981738.0,27124.27454
Israel,ISR,1992,,
Italy,ITA,1992,1320160000000.0,23243.47453
Jamaica,JAM,1992,3535460090.0,1436.567481
Jordan,JOR,1992,5311329067.0,1335.287511
Japan,JPN,1992,3908810000000.0,31414.98464
Kazakhstan,KAZ,1992,24917355372.0,1515.737659
Kenya,KEN,1992,8209129172.0,324.1373782
Kyrgyz Republic,KGZ,1992,2316562500.0,513.0359437
Cambodia,KHM,1992,,
Kiribati,KIR,1992,47737955.35,638.4896458
St. Kitts and Nevis,KNA,1992,242137037.0,5950.628813
"Korea, Rep.",KOR,1992,355525000000.0,8126.67039
Kuwait,KWT,1992,19858555215.0,
Latin America & Caribbean (excluding high income),LAC,1992,1119250000000.0,2715.710687
Lao PDR,LAO,1992,1127806945.0,250.6044968
Lebanon,LBN,1992,5843579161.0,1899.65101
Liberia,LBR,1992,,
Libya,LBY,1992,33881392045.0,7284.917153
St. Lucia,LCA,1992,674074074.1,4755.104291
Latin America & Caribbean,LCN,1992,1298560000000.0,2835.018733
Least developed countries: UN classification,LDC,1992,147389000000.0,275.7118494
Low income,LIC,1992,114088000000.0,359.7166489
Liechtenstein,LIE,1992,1631197909.0,55197.54701
Sri Lanka,LKA,1992,9703011636.0,547.0545344
Lower middle income,LMC,1992,1039040000000.0,496.0695278
Low & middle income,LMY,1992,3748470000000.0,853.8367881
Lesotho,LSO,1992,831033941.1,466.2747021
Late-demographic dividend,LTE,1992,2011130000000.0,1062.591645
Lithuania,LTU,1992,,
Luxembourg,LUX,1992,15518702635.0,39570.86157
Latvia,LVA,1992,,
"Macao SAR, China",MAC,1992,4914391079.0,13564.12522
St. Martin (French part),MAF,1992,,
